"id","value","value_type_code","unit_code","calculation_code","industry_branch_code","payroll_year","payroll_quarter"
840148188,26784,5958,200,200,A,2017,4
840148288,52407,5958,200,100,J,2017,4
840148298,36420,5958,200,100,O,2017,4
840148299,28863,5958,200,100,C,2017,3
840148917,16830,5958,200,100,I,2017,2
840149092,24671,5958,200,100,L,2017,1
840149099,30165,5958,200,100,B,2017,1
840149358,25256,5958,200,200,P,2017,1
840149361,30194,5958,200,200,B,2017,1
840149364,18877,5958,200,200,N,2017,1
840149408,25941,5958,200,200,F,2017,2
840149507,31875,5958,200,100,O,2017,2
840149519,26441,5958,200,100,E,2017,2
840149526,23667,5958,200,100,R,2017,2
840149714,26899,5958,200,100,Q,2017,1
840149715,52048,5958,200,100,K,2017,1
840149783,30012,5958,200,200,C,2017,2
840149784,27115,5958,200,200,H,2017,2
840149881,50649,5958,200,100,J,2017,2
840149966,53582,5958,200,200,K,2017,1
840150361,28910,5958,200,200,H,2017,4
840150364,17560,5958,200,200,I,2017,3
840150368,22087,5958,200,200,S,2017,3
840150371,29817,5958,200,200,E,2017,4
840150373,24241,5958,200,200,A,2017,3
840150480,17039,5958,200,100,I,2017,3
840150484,27595,5958,200,100,H,2017,3
840150733,36186,5958,200,200,M,2017,2
840150734,26887,5958,200,200,P,2017,2
840150736,27702,5958,200,200,G,2017,2
840150737,23094,5958,200,200,A,2017,2
840150738,17429,5958,200,200,I,2017,2
840150742,18116,5958,200,200,I,2017,4
840150841,26749,5958,200,100,G,2017,3
840150846,31187,5958,200,100,Q,2017,4
840150850,28645,5958,200,100,H,2017,4
840150857,28711,5958,200,100,G,2017,4
840150860,19764,5958,200,100,S,2017,3
840151431,23689,5958,200,100,R,2017,3
840151438,30185,5958,200,100,P,2017,4
840151451,33828,5958,200,100,M,2017,3
840151687,46829,5958,200,200,D,2017,4
840151690,29082,5958,200,200,C,2017,3
840152030,33248,5958,200,100,B,2017,2
840152031,18807,5958,200,100,N,2017,2
840152032,25709,5958,200,100,F,2017,2
840152035,25061,5958,200,100,L,2017,2
840152217,29630,5958,200,100,O,2017,1
840152224,18224,5958,200,100,N,2017,1
840152233,44135,5958,200,100,D,2017,1
840152396,30778,5958,200,100,,2017,4
840152984,41668,5958,200,100,D,2017,2
840152986,28311,5958,200,100,Q,2017,2
840152993,26823,5958,200,100,H,2017,2
840153172,16188,5958,200,100,I,2017,1
840153770,27163,5958,200,100,,2017,1
840153787,52896,5958,200,100,J,2017,1
840153942,37254,5958,200,100,M,2017,4
840154190,53402,5958,200,100,K,2017,2
840154405,27920,5958,200,200,C,2017,1
840154406,21218,5958,200,200,S,2017,1
840154565,29741,5958,200,100,C,2017,2
840155151,27163,5958,200,100,R,2017,4
840155155,24560,5958,200,100,P,2017,3
840155158,47490,5958,200,100,K,2017,3
840155523,50611,5958,200,100,J,2017,3
840156117,27521,5958,200,100,F,2017,4
840156119,17499,5958,200,100,I,2017,4
840156124,31006,5958,200,100,C,2017,4
840156126,23949,5958,200,100,A,2017,3
840156132,29283,5958,200,100,Q,2017,3
840156379,30264,5958,200,200,Q,2017,2
840156384,51797,5958,200,200,J,2017,2
840156390,24954,5958,200,200,R,2017,2
840156392,19459,5958,200,200,N,2017,2
840156399,27825,5958,200,200,F,2017,4
840156489,38758,5958,200,100,B,2017,4
840156494,31844,5958,200,100,O,2017,3
840157354,28651,5958,200,200,R,2017,4
840157355,27716,5958,200,200,L,2017,4
840157361,29234,5958,200,200,,2017,3
840157368,53661,5958,200,200,J,2017,4
840157561,28034,5958,200,200,,2017,1
840157969,31802,5958,200,200,,2017,4
840157970,27894,5958,200,200,H,2017,3
840158155,23925,5958,200,200,F,2017,1
840158156,25420,5958,200,200,L,2017,1
840158157,53967,5958,200,200,J,2017,1
840158163,25107,5958,200,200,E,2017,1
840158269,19040,5958,200,100,S,2017,1
840158865,24841,5958,200,100,E,2017,1
840158870,22278,5958,200,100,R,2017,1
840158871,34566,5958,200,100,M,2017,1
840158933,31769,5958,200,200,B,2017,3
840159484,27674,5958,200,100,C,2017,1
840159485,20831,5958,200,100,A,2017,1
840160067,23652,5958,200,100,F,2017,1
840160070,25546,5958,200,100,H,2017,1
840160242,19921,5958,200,100,S,2017,2
840160431,22625,5958,200,100,P,2017,1
840160432,25764,5958,200,100,G,2017,1
840160508,55066,5958,200,200,K,2017,2
840160509,26859,5958,200,200,E,2017,2
840160847,24064,5958,200,100,P,2017,2
840161209,34395,5958,200,100,M,2017,2
840161216,28321,5958,200,100,,2017,3
840161221,25582,5958,200,100,E,2017,3
840161478,33379,5958,200,200,Q,2017,4
840161481,20275,5958,200,200,N,2017,4
840161485,40996,5958,200,200,D,2017,3
840161491,24977,5958,200,200,R,2017,3
840161496,31292,5958,200,200,C,2017,4
840161671,30110,5958,200,200,O,2017,1
840161672,25785,5958,200,200,H,2017,1
840161677,26748,5958,200,200,G,2017,1
840161813,22870,5958,200,100,A,2017,2
840161826,28502,5958,200,100,,2017,2
840162076,29432,5958,200,200,,2017,2
840162080,38901,5958,200,200,B,2017,4
840162086,37004,5958,200,200,O,2017,4
840162088,32344,5958,200,200,O,2017,3
840162089,51825,5958,200,200,J,2017,3
840162090,25938,5958,200,200,E,2017,3
840162095,27424,5958,200,200,P,2017,3
840162096,19662,5958,200,200,N,2017,3
840162189,29439,5958,200,100,E,2017,4
840162192,26786,5958,200,100,L,2017,4
840162470,27829,5958,200,200,G,2017,3
840162643,28741,5958,200,200,Q,2017,1
840162644,36278,5958,200,200,M,2017,1
840162645,23492,5958,200,200,R,2017,1
840162695,33298,5958,200,200,B,2017,2
840162696,42114,5958,200,200,D,2017,2
840162699,25873,5958,200,200,L,2017,2
840162703,50661,5958,200,200,K,2017,4
840162705,33806,5958,200,200,P,2017,4
840162708,29834,5958,200,200,G,2017,4
840162709,25106,5958,200,200,L,2017,3
840162802,24261,5958,200,100,L,2017,3
840162811,21345,5958,200,100,S,2017,4
840162819,49157,5958,200,100,K,2017,4
840163184,26475,5958,200,100,A,2017,4
840163289,21095,5958,200,200,A,2017,1
840163292,44421,5958,200,200,D,2017,1
840163297,16786,5958,200,200,I,2017,1
886170613,,316,80403,200,M,2020,4
886170882,,316,80403,200,B,2020,4
886170883,,316,80403,200,C,2020,4
886170884,,316,80403,200,J,2020,3
886170886,,316,80403,200,A,2020,3
886171036,,316,80403,200,G,2020,4
886171363,,316,80403,100,Q,2020,3
886171364,,316,80403,100,H,2020,3
886171592,,316,80403,100,F,2020,3
886171783,,316,80403,200,,2020,3
886171787,,316,80403,200,E,2020,4
886171887,,316,80403,200,R,2020,3
886171890,,316,80403,200,I,2020,4
886171894,,316,80403,200,D,2020,4
886172294,,316,80403,100,B,2020,3
886172619,,316,80403,200,P,2020,3
886172706,,316,80403,100,C,2020,4
886172840,,316,80403,100,G,2020,3
886172841,,316,80403,100,S,2020,3
886172850,,316,80403,200,P,2020,4
886172854,,316,80403,200,D,2020,3
886172943,,316,80403,100,H,2020,4
886173124,,316,80403,100,K,2020,3
886173125,4167,316,80403,100,,2020,4
886173251,,316,80403,200,B,2020,3
886173727,,316,80403,100,I,2020,3
886173736,,316,80403,200,O,2020,3
886174124,,316,80403,100,E,2020,4
886175010,,316,80403,100,R,2020,3
886175112,,316,80403,100,,2020,3
886175483,,316,80403,100,A,2020,3
886175484,,316,80403,100,L,2020,3
886175784,,316,80403,200,S,2020,3
886175877,,316,80403,100,I,2020,4
886175879,,316,80403,100,L,2020,4
886176270,,316,80403,200,K,2020,3
886176271,,316,80403,200,G,2020,3
886176362,,316,80403,100,O,2020,3
886176374,,316,80403,200,Q,2020,4
886176727,,316,80403,100,A,2020,4
886176728,,316,80403,100,D,2020,4
886177210,31471,5958,200,100,R,2020,4
886177690,61896,5958,200,100,J,2020,4
886177698,23154,5958,200,100,N,2020,3
886177702,25112,5958,200,200,N,2020,3
886177703,31482,5958,200,200,F,2020,3
886177704,36051,5958,200,200,B,2020,3
886178209,24513,5958,200,100,S,2020,4
886178216,26795,5958,200,200,S,2020,3
886178219,33099,5958,200,200,F,2020,4
886178559,40029,5958,200,100,O,2020,3
886178561,37789,5958,200,100,Q,2020,3
886178563,40197,5958,200,100,B,2020,4
886178609,42142,5958,200,100,O,2020,4
886179606,49087,5958,200,200,D,2020,3
886179607,41803,5958,200,200,M,2020,3
886179610,53603,5958,200,200,D,2020,4
886179611,49689,5958,200,200,Q,2020,4
886179702,30728,5958,200,100,F,2020,3
886179705,25124,5958,200,200,N,2020,4
886179706,36563,5958,200,200,C,2020,4
886179707,56751,5958,200,200,K,2020,4
886180223,31876,5958,200,100,H,2020,3
886180726,52942,5958,200,100,D,2020,4
886180727,23366,5958,200,100,N,2020,4
886181598,33719,5958,200,200,C,2020,3
886183447,55088,5958,200,100,K,2020,4
886183454,36926,5958,200,200,P,2020,3
886183952,36007,5958,200,100,C,2020,4
886183959,30533,5958,200,200,L,2020,4
886183960,33818,5958,200,200,R,2020,4
886184018,28571,5958,200,100,L,2020,4
886184024,45983,5958,200,100,Q,2020,4
886184087,33933,5958,200,100,,2020,3
886184469,42482,5958,200,100,M,2020,4
886184524,48508,5958,200,100,D,2020,3
886184537,60836,5958,200,200,J,2020,3
886184541,31647,5958,200,200,A,2020,4
886184542,46072,5958,200,200,P,2020,4
886184587,32729,5958,200,100,P,2020,3
886184592,40833,5958,200,100,P,2020,4
886184595,32680,5958,200,200,G,2020,3
886184597,32500,5958,200,200,H,2020,3
886184600,28247,5958,200,200,S,2020,4
886184682,29096,5958,200,100,A,2020,3
886184690,31129,5958,200,100,A,2020,4
886184835,31107,5958,200,100,G,2020,3
886184902,30112,5958,200,100,R,2020,3
886185066,,316,80403,200,L,2020,4
886185485,,316,80403,200,,2020,4
886185486,106,316,80403,200,I,2020,3
886185992,,316,80403,100,B,2020,4
886186584,,316,80403,200,Q,2020,3
886187106,32281,5958,200,100,F,2020,4
886187358,33284,5958,200,200,H,2020,4
886187380,20423,5958,200,200,I,2020,4
886188298,29329,5958,200,200,L,2020,3
886188299,40758,5958,200,200,O,2020,3
886188315,27589,5958,200,100,L,2020,3
886188414,42916,5958,200,200,O,2020,4
886188581,32416,5958,200,200,R,2020,3
886188644,33175,5958,200,100,C,2020,3
886188645,59006,5958,200,100,J,2020,3
886188793,,316,80403,200,F,2020,4
886188836,,316,80403,200,C,2020,3
886189056,,316,80403,100,N,2020,3
886189111,46,316,80403,200,S,2020,4
886189464,179,316,80403,100,M,2020,3
886189954,359,316,80403,100,P,2020,4
886190117,,316,80403,200,O,2020,4
886190119,,316,80403,200,K,2020,4
886190194,,316,80403,200,H,2020,4
886190462,18881,5958,200,100,I,2020,4
886190464,39013,5958,200,100,M,2020,3
886190465,55471,5958,200,200,K,2020,3
886190588,63850,5958,200,200,J,2020,4
886190779,23207,5958,200,100,S,2020,3
886190902,34326,5958,200,200,E,2020,4
886192004,53658,5958,200,100,K,2020,3
886192005,45567,5958,200,200,M,2020,4
886192241,30162,5958,200,100,E,2020,3
886192571,,316,80403,100,N,2020,4
886192614,53,316,80403,100,S,2020,4
886192862,,316,80403,100,R,2020,4
886192891,,316,80403,200,L,2020,3
886193056,,316,80403,100,K,2020,4
886193206,,316,80403,100,M,2020,4
886193437,,316,80403,100,J,2020,4
886193616,,316,80403,100,Q,2020,4
886193617,,316,80403,100,F,2020,4
886193894,40379,5958,200,200,B,2020,4
886193948,36925,5958,200,100,,2020,4
886194077,30804,5958,200,200,E,2020,3
886194080,29655,5958,200,200,A,2020,3
886194292,35901,5958,200,100,B,2020,3
886194567,33620,5958,200,200,G,2020,4
886195060,20856,5958,200,200,I,2020,3
886196003,,316,80403,200,A,2020,4
886196228,,316,80403,100,G,2020,4
886196258,,316,80403,200,N,2020,4
886196293,,316,80403,100,E,2020,3
886196294,,316,80403,100,J,2020,3
886196295,,316,80403,100,D,2020,3
886196343,,316,80403,200,J,2020,4
886196441,210,316,80403,200,F,2020,3
886196489,49,316,80403,200,R,2020,4
886196565,,316,80403,100,C,2020,3
886196608,,316,80403,100,P,2020,3
886197141,,316,80403,100,O,2020,4
886197330,,316,80403,200,N,2020,3
886197395,,316,80403,200,H,2020,3
886197396,,316,80403,200,M,2020,3
886197436,,316,80403,200,E,2020,3
886199244,33635,5958,200,100,E,2020,4
886199267,32723,5958,200,100,H,2020,4
886199387,32116,5958,200,100,G,2020,4
886199401,40724,5958,200,200,Q,2020,3
886199477,19207,5958,200,100,I,2020,3
886199547,97,316,80403,100,A,2019,2
886199552,,316,80403,200,,2019,1
886199555,,316,80403,200,O,2018,2
886199556,,316,80403,200,J,2018,2
886199904,,316,80403,100,D,2018,3
886199970,,316,80403,100,I,2019,2
886199974,,316,80403,100,H,2018,2
886199983,,316,80403,200,S,2019,2
886199985,,316,80403,200,R,2018,2
886200189,,316,80403,100,K,2018,2
886200190,,316,80403,100,Q,2019,2
886200203,,316,80403,200,D,2019,1
886200207,,316,80403,200,P,2019,1
886200327,,316,80403,100,J,2019,3
886200343,,316,80403,200,N,2019,3
886200401,,316,80403,100,F,2019,4
886200402,,316,80403,100,E,2019,4
886200404,,316,80403,100,L,2019,4
886200408,,316,80403,100,K,2018,4
886200413,,316,80403,100,D,2019,4
886200418,,316,80403,200,H,2018,3
886200423,,316,80403,200,O,2018,3
886200466,,316,80403,100,D,2019,1
886200467,,316,80403,100,F,2019,1
886200611,,316,80403,100,K,2019,4
886200613,,316,80403,100,E,2018,4
886200621,,316,80403,200,Q,2018,2
886200758,,316,80403,200,R,2019,3
886200759,,316,80403,200,S,2018,3
886200837,,316,80403,200,J,2019,4
886200875,523,316,80403,100,G,2019,1
886200876,,316,80403,100,D,2018,1
886200882,,316,80403,100,R,2018,2
886200883,,316,80403,100,D,2018,2
886201023,190,316,80403,100,M,2018,4
886201030,,316,80403,100,P,2019,3
886201032,,316,80403,100,A,2018,3
886201034,,316,80403,200,E,2018,2
886201168,,316,80403,200,O,2019,4
886201171,,316,80403,200,P,2019,4
886201172,,316,80403,200,A,2019,4
886201174,,316,80403,200,F,2019,4
886201175,,316,80403,200,O,2018,4
886201178,,316,80403,200,P,2018,4
886201241,,316,80403,200,D,2019,4
886201244,,316,80403,200,G,2019,4
886201292,,316,80403,100,O,2018,2
886201302,,316,80403,100,R,2019,2
886201304,,316,80403,200,M,2018,1
886201312,,316,80403,200,F,2018,1
886201313,,316,80403,200,J,2019,1
886201433,24,316,80403,100,B,2019,3
886201438,,316,80403,100,B,2018,4
886201439,,316,80403,100,H,2018,4
886201443,,316,80403,200,K,2019,3
886201444,,316,80403,200,N,2018,3
886201450,,316,80403,200,N,2019,4
886201452,,316,80403,200,S,2019,4
886201498,,316,80403,100,E,2019,1
886201501,,316,80403,100,M,2019,1
886201706,,316,80403,100,M,2019,4
886201710,,316,80403,100,J,2019,4
886201711,129,316,80403,100,I,2018,4
886201716,,316,80403,100,I,2019,4
886201718,,316,80403,200,M,2019,1
886201719,94,316,80403,200,A,2018,1
886201720,,316,80403,200,B,2018,1
886201722,,316,80403,200,O,2019,2
886201725,,316,80403,200,A,2018,2
886201728,,316,80403,200,F,2019,2
886201924,,316,80403,100,C,2018,1
886201935,127,316,80403,100,I,2018,1
886202142,,316,80403,100,N,2018,4
886202146,,316,80403,100,,2019,4
886202150,,316,80403,100,K,2019,3
886202151,,316,80403,100,L,2019,3
886202152,,316,80403,100,,2018,3
886202153,,316,80403,100,J,2018,3
886202159,,316,80403,200,H,2019,2
886202160,500,316,80403,200,G,2018,2
886202162,,316,80403,200,A,2019,3
886202165,,316,80403,200,E,2018,3
886202358,,316,80403,100,R,2019,1
886202557,,316,80403,100,C,2019,3
886202558,,316,80403,100,E,2019,3
886202559,54,316,80403,100,E,2018,3
886202562,,316,80403,100,L,2018,4
886202568,,316,80403,200,M,2019,3
886202752,,316,80403,100,L,2019,2
886202759,,316,80403,100,C,2018,2
886202962,,316,80403,200,A,2018,4
886202964,,316,80403,200,I,2019,4
886203017,24,316,80403,100,B,2019,1
886203145,,316,80403,100,F,2019,3
886203146,,316,80403,100,S,2019,3
886203147,,316,80403,100,P,2018,3
886203155,,316,80403,100,G,2019,4
886203160,,316,80403,200,N,2019,1
886203423,,316,80403,100,S,2019,1
886203424,,316,80403,100,I,2019,1
886203426,,316,80403,100,O,2019,2
886203432,,316,80403,100,J,2019,2
886203439,,316,80403,200,R,2019,1
886203440,,316,80403,200,P,2018,1
886203441,,316,80403,200,R,2018,1
886203442,,316,80403,200,,2018,1
886203563,,316,80403,100,A,2018,4
886203565,,316,80403,100,O,2018,4
886203568,,316,80403,100,N,2018,3
886203572,,316,80403,100,S,2018,3
886203573,,316,80403,200,I,2018,1
886203578,,316,80403,200,P,2019,2
886203581,,316,80403,200,S,2019,3
886203582,4052,316,80403,200,,2019,3
886203815,4230,316,80403,100,,2019,2
886203817,,316,80403,100,S,2019,2
886203822,,316,80403,200,I,2019,1
886203825,,316,80403,200,N,2018,2
886203828,,316,80403,200,K,2018,2
886203947,302,316,80403,100,O,2019,3
886203952,,316,80403,100,J,2018,4
886203961,,316,80403,200,C,2018,3
886204216,,316,80403,100,H,2019,4
886204221,,316,80403,100,Q,2018,4
886204223,,316,80403,100,K,2018,3
886204229,,316,80403,200,R,2019,2
886204231,,316,80403,200,,2019,2
886204369,123,316,80403,200,I,2018,3
886204379,,316,80403,200,S,2018,4
886204642,55,316,80403,100,R,2019,3
886204648,,316,80403,100,C,2019,4
886204652,124,316,80403,200,J,2019,3
886204661,,316,80403,200,Q,2018,3
886204663,,316,80403,200,D,2019,3
886204846,,316,80403,100,,2018,1
886204849,,316,80403,100,E,2018,1
886205049,,316,80403,200,B,2018,4
886205050,,316,80403,200,Q,2018,4
886205051,,316,80403,200,H,2018,4
886205057,,316,80403,200,,2019,4
886205058,,316,80403,200,R,2019,4
886205246,,316,80403,100,F,2018,1
886205248,,316,80403,100,H,2018,1
886205249,,316,80403,100,S,2018,1
886205256,,316,80403,100,J,2018,2
886205308,,316,80403,100,G,2018,1
886205309,,316,80403,100,P,2018,1
886205311,,316,80403,100,N,2019,1
886205313,,316,80403,100,O,2019,1
886205450,,316,80403,200,M,2018,4
886205451,,316,80403,200,D,2018,4
886205643,,316,80403,100,A,2018,2
886205647,,316,80403,100,Q,2019,4
886205648,,316,80403,100,,2018,4
886205649,,316,80403,100,C,2018,4
886205650,,316,80403,100,R,2018,4
886205653,,316,80403,100,S,2018,4
886205663,,316,80403,200,H,2019,1
886205707,,316,80403,100,Q,2018,1
886205708,,316,80403,100,B,2018,1
886205710,,316,80403,100,K,2018,1
886205716,,316,80403,100,J,2019,1
886205719,,316,80403,100,P,2018,2
886205727,,316,80403,200,F,2019,1
886206062,,316,80403,100,Q,2018,3
886206064,,316,80403,100,C,2018,3
886206065,,316,80403,200,Q,2019,1
886206068,,316,80403,200,H,2018,1
886206074,,316,80403,200,H,2018,2
886206136,30821,5958,200,100,L,2019,4
886206137,31068,5958,200,100,R,2019,4
886206139,20874,5958,200,100,N,2018,4
886206142,32333,5958,200,100,G,2019,4
886206426,58019,5958,200,200,J,2018,1
886206771,25796,5958,200,200,F,2018,1
886206772,28685,5958,200,200,G,2018,1
886206773,37867,5958,200,200,M,2018,1
886206775,32278,5958,200,200,C,2019,1
886206776,51338,5958,200,200,D,2019,1
886206777,35158,5958,200,200,Q,2019,1
886206778,31880,5958,200,200,Q,2018,1
886206792,30652,5958,200,100,,2018,3
886206797,43088,5958,200,100,D,2018,3
886206798,26447,5958,200,100,L,2018,3
886206802,20196,5958,200,100,N,2018,3
886206807,20908,5958,200,200,I,2019,2
886206808,30501,5958,200,200,F,2019,3
886206810,34173,5958,200,200,B,2018,3
886206811,33311,5958,200,200,C,2019,3
886206812,38042,5958,200,200,M,2018,3
886206814,28670,5958,200,200,F,2018,3
886207065,36097,5958,200,100,M,2018,1
886207176,27968,5958,200,200,H,2018,1
886207179,30936,5958,200,200,L,2019,1
886207444,32864,5958,200,200,B,2018,1
886207447,30109,5958,200,200,C,2018,1
886207451,59883,5958,200,200,K,2019,1
886207452,31335,5958,200,200,R,2019,1
886207455,34612,5958,200,200,B,2019,1
886207468,50716,5958,200,100,D,2019,1
886207472,28639,5958,200,100,R,2019,2
886207476,30336,5958,200,100,E,2019,2
886207477,29596,5958,200,100,F,2019,2
886207481,36435,5958,200,100,M,2018,2
886207541,36358,5958,200,200,O,2019,1
886207566,28307,5958,200,100,L,2018,4
886207570,52119,5958,200,100,K,2018,4
886207571,52162,5958,200,100,D,2019,4
886207579,41063,5958,200,200,M,2019,3
886207582,30207,5958,200,200,F,2018,4
886207589,32560,5958,200,200,L,2019,4
886207829,19375,5958,200,100,N,2018,1
886207867,35776,5958,200,100,O,2019,1
886207868,31678,5958,200,100,,2019,1
886207880,30557,5958,200,100,G,2019,2
886208247,41323,5958,200,200,M,2019,2
886208251,32490,5958,200,200,C,2018,2
886208252,29999,5958,200,200,F,2019,2
886208253,38814,5958,200,200,O,2019,2
886208332,32604,5958,200,100,H,2019,4
886208643,26447,5958,200,100,A,2019,2
886208644,33250,5958,200,100,,2019,2
886208647,24850,5958,200,200,A,2019,1
886208652,31853,5958,200,200,G,2019,2
886208654,38093,5958,200,200,B,2019,2
886208660,34562,5958,200,200,P,2019,3
886208881,27315,5958,200,100,F,2019,1
886209010,29303,5958,200,100,H,2018,3
886209012,18398,5958,200,100,I,2018,3
886209013,32761,5958,200,100,,2019,3
886209020,27500,5958,200,200,L,2018,3
886209021,58013,5958,200,200,J,2019,3
886209022,27701,5958,200,200,R,2018,3
886209025,23462,5958,200,200,S,2018,3
886209026,55844,5958,200,200,J,2018,3
886209027,21115,5958,200,200,I,2019,3
886209028,34057,5958,200,200,,2018,4
886209031,32966,5958,200,200,R,2019,4
886209400,21097,5958,200,100,S,2018,3
886209404,31565,5958,200,100,H,2019,3
886209411,31228,5958,200,200,C,2018,3
886209412,31832,5958,200,200,G,2018,4
886209413,39365,5958,200,200,Q,2019,4
886209416,21691,5958,200,200,N,2018,4
886209417,57078,5958,200,200,K,2019,4
886209418,25392,5958,200,200,S,2018,4
886209691,34218,5958,200,100,B,2019,1
886209702,33524,5958,200,200,Q,2018,2
886209705,47077,5958,200,200,D,2019,2
886209706,25181,5958,200,200,S,2019,2
886209707,23512,5958,200,200,S,2018,2
886209785,28269,5958,200,100,F,2018,3
886209790,20501,5958,200,100,I,2019,4
886210052,33361,5958,200,100,O,2018,1
886210055,29289,5958,200,100,L,2019,1
886210167,18599,5958,200,200,I,2018,1
886210172,28633,5958,200,200,E,2019,1
886210183,19989,5958,200,100,I,2019,3
886210186,33348,5958,200,100,Q,2018,4
886210426,28512,5958,200,200,P,2018,1
886210428,22688,5958,200,200,A,2018,1
886210429,30427,5958,200,200,,2018,1
886210455,34017,5958,200,100,Q,2019,2
886210460,28555,5958,200,100,G,2018,2
886210466,44238,5958,200,100,D,2018,2
886210468,33733,5958,200,200,P,2019,2
886210469,31598,5958,200,200,L,2019,2
886210472,19324,5958,200,200,I,2018,3
886210475,29677,5958,200,200,H,2018,3
886210476,46654,5958,200,200,D,2019,3
886210477,56010,5958,200,200,K,2019,3
886210478,37836,5958,200,200,O,2019,3
886210479,52878,5958,200,200,D,2019,4
886210480,27024,5958,200,200,S,2019,4
886210552,18881,5958,200,100,I,2018,4
886210560,37075,5958,200,100,P,2019,4
886210820,25361,5958,200,100,R,2018,1
886210928,30006,5958,200,200,H,2019,1
886210954,41024,5958,200,100,O,2019,4
886210956,31976,5958,200,100,P,2018,4
886210957,33486,5958,200,100,C,2018,4
886210958,36088,5958,200,100,Q,2019,4
886210959,35176,5958,200,100,C,2019,4
886210960,31873,5958,200,100,F,2019,4
886211221,36614,5958,200,100,B,2018,2
886211230,50349,5958,200,100,K,2018,3
886211231,37215,5958,200,100,O,2019,3
886211234,35895,5958,200,200,P,2018,4
886211238,32318,5958,200,200,F,2019,4
886211307,30565,5958,200,100,G,2018,4
886211617,32299,5958,200,100,Q,2019,1
886211859,28168,5958,200,100,E,2019,1
886211895,31855,5958,200,100,C,2019,1
886211898,30019,5958,200,100,G,2019,1
886211982,32857,5958,200,100,C,2019,3
886211987,33091,5958,200,100,E,2019,4
886211988,30267,5958,200,100,A,2019,4
886211989,27707,5958,200,100,A,2018,4
886212350,23860,5958,200,200,S,2019,1
886212353,20128,5958,200,200,N,2018,1
886212376,24190,5958,200,100,A,2019,1
886212384,28791,5958,200,100,H,2018,2
886212385,32233,5958,200,100,C,2018,2
886212398,30714,5958,200,200,E,2019,2
886212400,27843,5958,200,200,L,2018,2
886212401,24853,5958,200,200,A,2018,2
886212626,29447,5958,200,100,,2018,1
886212756,39906,5958,200,100,M,2018,4
886213144,31313,5958,200,100,Q,2018,2
886213148,26995,5958,200,100,P,2018,2
886213151,30969,5958,200,100,,2018,2
886213153,56390,5958,200,100,J,2019,3
886213157,27724,5958,200,200,E,2018,3
886213161,25056,5958,200,200,S,2019,3
886213162,51769,5958,200,200,K,2018,3
886213163,28153,5958,200,200,A,2018,4
886213164,31269,5958,200,200,A,2019,4
886213380,27729,5958,200,200,L,2018,1
886213411,34027,5958,200,100,B,2018,3
886213417,59636,5958,200,200,J,2019,1
886213418,36734,5958,200,200,B,2018,2
886213421,23118,5958,200,200,N,2019,2
886213422,32003,5958,200,200,,2018,2
886213898,28589,5958,200,100,G,2018,3
886213900,25831,5958,200,100,A,2018,3
886213907,21786,5958,200,100,N,2019,3
886213913,41728,5958,200,200,O,2019,4
886214163,29314,5958,200,100,E,2019,3
886214170,31009,5958,200,100,C,2018,3
886214176,31357,5958,200,200,H,2019,2
886214177,58591,5958,200,200,J,2019,2
886214184,34313,5958,200,200,Q,2018,3
886214186,29732,5958,200,200,G,2018,3
886214187,21013,5958,200,200,N,2018,3
886214632,34596,5958,200,100,Q,2019,3
886214634,27911,5958,200,100,A,2019,3
886214636,35201,5958,200,100,,2019,4
886214808,38986,5958,200,100,M,2019,1
886214895,54372,5958,200,100,K,2019,3
886214898,30696,5958,200,100,P,2019,3
886214905,49015,5958,200,100,D,2018,4
886214906,29811,5958,200,100,F,2018,4
886214909,30553,5958,200,200,R,2018,4
886214911,41777,5958,200,200,P,2019,4
886215220,29827,5958,200,100,Q,2018,1
886215223,25456,5958,200,100,P,2018,1
886215377,22311,5958,200,100,N,2019,4
886215549,24579,5958,200,100,A,2018,2
886215552,34351,5958,200,100,C,2019,2
886215553,19703,5958,200,100,I,2019,2
886215554,61880,5958,200,100,K,2019,2
886215558,54456,5958,200,100,J,2018,2
886215559,35775,5958,200,100,O,2018,2
886215563,29652,5958,200,200,G,2018,2
886215564,63766,5958,200,200,K,2019,2
886215569,34821,5958,200,200,C,2019,2
886215572,31685,5958,200,200,,2018,3
886215649,22635,5958,200,100,S,2018,4
886215650,55425,5958,200,100,K,2019,4
886215975,47589,5958,200,100,D,2018,1
886216011,20217,5958,200,100,N,2018,2
886216018,38887,5958,200,100,M,2019,2
886216021,28995,5958,200,100,L,2019,3
886216023,30430,5958,200,200,R,2019,2
886216024,36374,5958,200,200,O,2018,2
886216025,58840,5958,200,200,K,2018,2
886216028,20982,5958,200,200,N,2018,2
886216029,19203,5958,200,200,I,2018,2
886216031,30243,5958,200,200,P,2018,2
886216032,27148,5958,200,200,A,2019,2
886216033,26173,5958,200,200,A,2018,3
886216034,32058,5958,200,200,H,2019,3
886216035,36062,5958,200,200,O,2018,3
886216036,37697,5958,200,200,Q,2019,3
886216324,27296,5958,200,100,E,2018,3
886216330,43429,5958,200,200,D,2018,3
886216331,23101,5958,200,200,N,2019,3
886216332,33731,5958,200,200,C,2018,4
886216333,19952,5958,200,200,I,2018,4
886216335,49434,5958,200,200,D,2018,4
886216336,33735,5958,200,200,E,2019,4
886216658,25541,5958,200,100,F,2018,1
886216760,47995,5958,200,200,D,2018,1
